Shape_Length,Shape_Area,Point_Count,X_Coord,Y_Coord
2000.000000000000000,250000.000000000000000,9,1210482.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,35,1210982.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,24,1211482.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,45,1211982.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,19,1212482.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,34,1212982.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,24,1213482.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,27,1213982.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,12,1214482.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,9,1214982.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,3,1215482.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,10,1215982.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,16,1216482.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,8,1216982.148600000888109,471299.256699999794364
2000.000000000000000,250000.000000000000000,1,1203982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,2,1204482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,1,1204982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,1,1205482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,3,1206482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,4,1206982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,12,1207482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,9,1207982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,22,1208482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,17,1208982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,14,1209482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,25,1209982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,4,1210482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,40,1210982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,19,1211482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,26,1211982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,25,1212482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,22,1212982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,17,1213482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,35,1213982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,16,1214482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,15,1214982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,63,1215482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,29,1215982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,15,1216482.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,3,1216982.148600000888109,471799.256699999794364
2000.000000000000000,250000.000000000000000,1,1203982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,6,1204482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,5,1204982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,9,1205482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,3,1205982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,8,1206482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,11,1206982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,23,1207482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,19,1207982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,13,1208482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,24,1208982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,18,1209482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,38,1209982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,56,1210482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,49,1210982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,38,1211482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,58,1211982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,21,1212482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,29,1212982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,31,1213482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,66,1213982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,27,1214482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,12,1214982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,43,1215482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,26,1215982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,20,1216482.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,2,1216982.148600000888109,472299.256699999794364
2000.000000000000000,250000.000000000000000,1,1203482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,3,1203982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,4,1204482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,18,1204982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,13,1205482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,12,1205982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,20,1206482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,40,1206982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,38,1207482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,7,1207982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,15,1208482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,21,1208982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,17,1209482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,17,1209982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,17,1210482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,35,1210982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,28,1211482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,36,1211982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,14,1212482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,25,1212982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,16,1213482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,30,1213982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,17,1214482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,18,1214982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,9,1215482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,15,1215982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,11,1216482.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,1,1216982.148600000888109,472799.256699999794364
2000.000000000000000,250000.000000000000000,2,1203482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,1,1203982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,7,1204482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,19,1204982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,14,1205482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,6,1205982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,6,1206482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,77,1206982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,49,1207482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,16,1207982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,23,1208482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,34,1208982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,22,1209482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,71,1209982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,19,1210482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,40,1210982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,24,1211482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,33,1211982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,25,1212482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,55,1212982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,21,1213482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,76,1213982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,35,1214482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,25,1214982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,30,1215482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,131,1215982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,62,1216482.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,19,1216982.148600000888109,473299.256699999794364
2000.000000000000000,250000.000000000000000,1,1203982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,9,1204482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,13,1204982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,12,1205482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,9,1205982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,11,1206482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,16,1206982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,18,1207482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,23,1207982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,7,1208482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,14,1208982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,22,1209482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,46,1209982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,27,1210982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,8,1211482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,21,1211982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,15,1212482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,32,1212982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,20,1213482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,49,1213982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,56,1214482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,35,1214982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,27,1215482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,45,1215982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,40,1216482.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,4,1216982.148600000888109,473799.256699999794364
2000.000000000000000,250000.000000000000000,4,1203982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,11,1204482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,45,1204982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,11,1205482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,4,1205982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,15,1206482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,19,1206982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,10,1207482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,9,1207982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,19,1208482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,24,1208982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,6,1209482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,45,1209982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,72,1210482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,61,1210982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,15,1211482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,32,1211982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,18,1212482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,33,1212982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,18,1213482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,88,1213982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,71,1214482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,27,1214982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,29,1215482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,24,1215982.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,25,1216482.148600000888109,474299.256699999794364
2000.000000000000000,250000.000000000000000,1,1203982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,6,1204482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,17,1204982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,14,1205482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,16,1205982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,9,1206482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,30,1206982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,53,1207482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,9,1207982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,13,1208482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,32,1208982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,41,1209482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,61,1209982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,18,1210482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,51,1210982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,28,1211482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,47,1211982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,32,1212482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,66,1212982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,60,1213482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,28,1213982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,35,1214482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,29,1214982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,31,1215482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,28,1215982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,29,1216482.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,5,1216982.148600000888109,474799.256699999794364
2000.000000000000000,250000.000000000000000,1,1202982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,3,1203982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,15,1204482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,38,1204982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,13,1205482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,15,1205982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,11,1206482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,17,1206982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,13,1207482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,9,1207982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,10,1208482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,20,1208982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,27,1209482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,46,1209982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,22,1210482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,61,1210982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,24,1211482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,52,1211982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,47,1212482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,33,1212982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,77,1213482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,11,1213982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,25,1214482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,21,1214982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,44,1215482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,16,1215982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,12,1216482.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,1,1216982.148600000888109,475299.256699999794364
2000.000000000000000,250000.000000000000000,1,1202482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,19,1202982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,11,1203482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,10,1203982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,11,1204482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,15,1204982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,17,1205482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,21,1205982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,23,1206482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,25,1206982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,40,1207482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,41,1207982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,80,1208482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,58,1208982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,98,1209482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,127,1209982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,38,1210482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,91,1210982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,73,1211482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,80,1211982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,27,1212482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,20,1212982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,51,1213482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,7,1213982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,20,1214482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,35,1214982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,973,1215482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,32,1215982.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,32,1216482.148600000888109,475799.256699999794364
2000.000000000000000,250000.000000000000000,2,1202482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,16,1202982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,21,1203482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,16,1203982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,14,1204482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,42,1204982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,63,1205482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,67,1205982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,47,1206482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,75,1206982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,60,1207482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,103,1207982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,161,1208482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,109,1208982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,149,1209482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,555,1209982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,114,1210482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,208,1210982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,150,1211482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,84,1211982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,52,1212482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,97,1212982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,261,1213482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,32,1213982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,51,1214482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,59,1214982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,32,1215482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,71,1215982.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,55,1216482.148600000888109,476299.256699999794364
2000.000000000000000,250000.000000000000000,9,1202982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,5,1203482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,34,1204482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,47,1204982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,37,1205482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,37,1205982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,38,1206482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,80,1206982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,170,1207482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,95,1207982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,60,1208482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,35,1208982.148600000888109,476799.256699999794364
